dataset,case_id,method,recording,capture,angle_stratum,angle_deg,person_count,status,w_mpjpe_mm,wa_mpjpe_mm,mpjpe_mm,mpvpe_mm,accel_mm_frame2,ate_sim3_m,ate_se3_m,ate_m,idf1,coverage,ids,boundary_camera_translation_m,boundary_camera_rotation_deg,fixed_root_m,post_root_m,seam_root_m,seam_camera_translation_m,seam_camera_rotation_deg,fit_runtime_seconds,world_alignment_available,metric_unavailability_reason
egobody,egobody_recording_20220225_S24_S25_01_extreme_kinect_14_kinect_15_b02966,r2,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,extreme,120.07581528789707,2,ok,222.50134332355626,181.49756139460777,63.17337445791088,74.2502702641092,16.496415806767274,0.031501492454125805,0.20579499706726412,0.031501492454125805,0.75,1.0,1.0,0.4293227423221795,7.0006949685836855,0.19757733055989674,0.3206742157204546,0.23575627240040764,0.4909374921533104,7.0006512489101915,0.08613717899970652,True,
egobody,egobody_recording_20220225_S24_S25_01_extreme_kinect_14_kinect_15_b02966,r3,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,extreme,120.07581528789707,2,ok,2521.022343614256,1012.2080084435339,63.17338229184226,74.25027696941417,74.5688783041245,0.025584083996815932,0.5161529499111972,0.025584083996815932,0.5,1.0,2.0,3.616626972710507,67.6778844688091,2.5071455678966883,4.9398106903940375,4.92305145838198,3.6873695942000575,67.67788750675503,0.41424080100023275,True,
egobody,egobody_recording_20220225_S24_S25_01_medium_kinect_15_kinect_12_b02966,r0,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,medium,59.4765867158535,2,ok,646.4357541162367,566.3636119786239,58.286247039437285,65.75002946312961,27.76270135486738,1.9230136496873895,2.1870826396221137,1.9230136496873895,1.0,1.0,0.0,4.582481735303427,60.68066272831406,0.6359307751568251,1.138737992556684,1.1974077191261419,4.583359947004947,60.68077025813898,0.0,True,
egobody,egobody_recording_20220225_S24_S25_01_medium_kinect_15_kinect_12_b02966,r1,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,medium,59.4765867158535,2,ok,600.8451308838426,523.5330682750351,58.28624409114673,65.7500282740965,25.95970898554719,0.30120794657754874,1.9364866532290619,0.30120794657754874,1.0,1.0,0.0,4.061142909120802,60.68066272831406,0.5950511968064421,1.0569788358559182,1.0539445231163787,4.092342535293225,60.68077025813898,0.0026989739999407902,True,
egobody,egobody_recording_20220225_S24_S25_01_medium_kinect_15_kinect_12_b02966,r2,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,medium,59.4765867158535,2,ok,161.13576152004626,109.71301663285543,58.286249643873546,65.75002973144679,15.271065533739847,0.03884332002234483,0.08614306798289616,0.03884332002234483,1.0,1.0,0.0,0.42308003655331494,3.451006605141928,0.13818337656218285,0.14324319536739968,0.089711244283506,0.48644908886554394,3.4532735932123813,0.07987757299997611,True,
egobody,egobody_recording_20220225_S24_S25_01_medium_kinect_15_kinect_12_b02966,r3,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,medium,59.4765867158535,2,ok,397.1657211857124,356.07183547938564,58.28624821836957,65.75002689197866,22.611250163724666,0.056839045140497264,0.7573888354808567,0.056839045140497264,1.0,1.0,0.0,1.8187860196854937,22.97453968858008,0.3726509217711795,0.612178285785393,0.72520576277358,1.6456530007788097,22.97487414030477,0.5401676359997509,True,
egobody,egobody_recording_20220225_S24_S25_01_small_kinect_13_kinect_14_b02966,r0,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,small,20.71390052913915,2,ok,458.420264263516,397.3043460065016,70.04963196006706,81.75591790710895,27.977943369465095,0.6173502065182191,0.7820172795213897,0.6173502065182191,1.0,1.0,0.0,1.5952365568054376,20.57444574156492,0.43535758866542823,0.8124525920303518,0.8942749395701388,1.5918105389138955,20.57497458987033,0.0,True,
egobody,egobody_recording_20220225_S24_S25_01_small_kinect_13_kinect_14_b02966,r1,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,small,20.71390052913915,2,ok,220.30380608229584,176.26901399039556,70.0496297720678,81.75591302136239,20.741399432739716,0.029076199200495558,0.359768069869803,0.029076199200495558,1.0,1.0,0.0,1.1239180478187447,20.57444574156492,0.19735840459802656,0.3364542238955485,0.3129478831285738,1.1915563389493886,20.57497458987033,0.0022622229998887633,True,
egobody,egobody_recording_20220225_S24_S25_01_small_kinect_13_kinect_14_b02966,r2,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,small,20.71390052913915,2,ok,108.56467694026566,80.33430661956372,70.04963052268967,81.75591372245803,17.52864334560312,0.01826887707989559,0.10230457845177232,0.01826887707989559,1.0,1.0,0.0,0.234854279907026,4.043691840139656,0.07677930870331047,0.09529603210611638,0.03148846140328916,0.32052215235210163,4.046452520460259,0.07406989999981306,True,
egobody,egobody_recording_20220225_S24_S25_01_small_kinect_13_kinect_14_b02966,r3,recording_20220225_S24_S25_01,recording_20220225_S24_S25_01,small,20.71390052913915,2,ok,261.45420761503505,227.6832737185581,70.04963227243401,81.75591983869104,23.155936457498132,0.019138120134296464,0.13375375110236404,0.019138120134296464,1.0,1.0,0.0,0.4936608652771121,3.0153049824706133,0.239968131166626,0.42167367703274744,0.4944776872112151,0.4167784116738941,3.0190073953392154,0.42559079300008307,True,
egobody,egobody_recording_20220225_S24_S25_02_extreme_kinect_14_kinect_15_b03501,r0,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,extreme,120.16422565023468,2,ok,1163.490132141699,1230.6684146573452,56.831451690538394,67.02765430050292,73.52422279120796,2.433318967497727,3.3007802646459368,2.433318967497727,0.5415162454873647,0.8466666666666667,2.0,6.687276568105028,119.44582319734634,1.1638022926083231,2.6780811887992257,2.3358923549810537,6.69276882357264,119.44584206553739,0.0,True,
egobody,egobody_recording_20220225_S24_S25_02_extreme_kinect_14_kinect_15_b03501,r1,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,extreme,120.16422565023468,2,ok,1054.4993502364603,1154.338772964529,56.83145077686789,67.02765216690386,68.9158504860802,0.24357522484528352,2.732189296459441,0.24357522484528352,0.8122743682310469,0.8466666666666667,1.0,6.915125913239207,119.44582319734634,1.06133233236832,2.4278180166746015,2.1161046863554756,6.994942615269253,119.44584206553739,0.0022056060006434564,True,
egobody,egobody_recording_20220225_S24_S25_02_extreme_kinect_14_kinect_15_b03501,r2,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,extreme,120.16422565023468,2,ok,254.36954185089937,212.45244557636647,56.83145657044765,67.02765696424127,37.066834805502864,0.046591608493590245,0.1752260363058675,0.046591608493590245,0.8122743682310469,0.8466666666666667,1.0,0.5841083561498933,1.728515094963834,0.23824876111647658,0.4175946791941381,0.11133712617168887,0.7009789953937401,1.728352707559134,0.07210848300019279,True,
egobody,egobody_recording_20220225_S24_S25_02_extreme_kinect_14_kinect_15_b03501,r3,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,extreme,120.16422565023468,2,ok,1655.5378084771992,1014.3800010279581,56.83144826861988,67.02765033839803,108.79539288139156,0.038425578823779,0.49796296008780794,0.038425578823779,0.5415162454873647,0.8466666666666667,2.0,4.267739532350015,80.786080347792,1.6452315748819317,3.853879628198231,4.607951753845958,4.696734193856031,80.78608671794244,0.8761820519994217,True,
egobody,egobody_recording_20220225_S24_S25_02_medium_kinect_12_kinect_15_b03501,r0,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,medium,59.47387894673275,2,ok,963.5627723413035,917.1777396554239,59.78093294602676,68.20308933875596,55.690831928567405,1.4420256345397515,2.1575329724953374,1.4420256345397515,0.5415162454873647,0.8466666666666667,2.0,4.304042569616165,58.367896300246585,0.9534267628885122,2.189223124849846,1.731526285517449,4.30933988077393,58.3678976366073,0.0,True,
egobody,egobody_recording_20220225_S24_S25_02_medium_kinect_12_kinect_15_b03501,r1,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,medium,59.47387894673275,2,ok,738.6084688757013,739.026659702692,59.78093238711858,68.20308770243146,49.821346784384566,0.2150953855918067,1.7295208289024884,0.2150953855918067,0.8122743682310469,0.8466666666666667,1.0,3.9771113941112293,58.367896300246585,0.7328030392243446,1.6503921074392829,1.3451586444372312,4.099885968807465,58.3678976366073,0.002242275999378762,True,
egobody,egobody_recording_20220225_S24_S25_02_medium_kinect_12_kinect_15_b03501,r2,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,medium,59.47387894673275,2,ok,231.8727570432447,200.92547536569984,59.780931534131945,68.20308923092568,32.80074374490452,0.0511666610456085,0.19467315594031542,0.0511666610456085,0.8122743682310469,0.8466666666666667,1.0,0.1129038128199475,1.742079151620106,0.21091662772967174,0.3757849101349855,0.11106340735300821,0.5214183862479332,1.74211475721757,0.07334876000004442,True,
egobody,egobody_recording_20220225_S24_S25_02_medium_kinect_12_kinect_15_b03501,r3,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,medium,59.47387894673275,2,ok,401.07815098773085,458.78933037798976,59.78093264150671,68.20308830554801,47.60492813929652,0.07566266944756234,0.8451670061153248,0.07566266944756234,0.5415162454873647,0.8466666666666667,2.0,1.7526592536235381,40.34202986816561,0.38749084793408245,0.8070334864034501,1.2248400338308363,2.0247436327288466,40.34203158482931,0.6736035339999944,True,
egobody,egobody_recording_20220225_S24_S25_02_small_kinect_13_kinect_14_b03501,r0,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,small,20.806914694474326,2,ok,406.32905295155626,340.4988109882379,60.68560134557726,71.62015027174868,41.33602760469457,0.5994744389113271,0.7725327330007229,0.5994744389113271,1.0,1.0,0.0,1.6678865692231353,21.269872998751747,0.3960375975869594,0.6815195587291876,0.7452023257798724,1.6673983298306716,21.270379738951764,0.0,True,
egobody,egobody_recording_20220225_S24_S25_02_small_kinect_13_kinect_14_b03501,r1,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,small,20.806914694474326,2,ok,310.7998391720688,263.1666891290706,60.685600925719434,71.62015200066058,38.15280169950614,0.0759701758428539,0.4731097878333361,0.0759701758428539,1.0,1.0,0.0,1.1190250161387523,21.269872998751747,0.2992183145607804,0.4878809926768296,0.49717178427808023,1.1761746628040826,21.270379738951764,0.0025736560000950703,True,
egobody,egobody_recording_20220225_S24_S25_02_small_kinect_13_kinect_14_b03501,r2,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,small,20.806914694474326,2,ok,147.35692272266908,99.3460091843097,60.68560013139472,71.62015053294229,33.03728958622389,0.03206395506378234,0.03695737249149358,0.03206395506378234,1.0,1.0,0.0,0.13204625474162487,1.9213803965580953,0.11634783196799087,0.12214002749125051,0.06371536197415219,0.23560042477107274,1.9271497755502072,0.08256757100025425,True,
egobody,egobody_recording_20220225_S24_S25_02_small_kinect_13_kinect_14_b03501,r3,recording_20220225_S24_S25_02,recording_20220225_S24_S25_02,small,20.806914694474326,2,ok,230.79836036609618,204.77723487512048,60.6856017217,71.62014838248403,36.667426002674375,0.041365295371663266,0.20179106373302752,0.041365295371663266,1.0,1.0,0.0,0.5783401018787646,7.256934820983064,0.21134178547128263,0.312127934497834,0.38316271884763853,0.5021690554583667,7.258458166776216,0.8602461989994481,True,
egobody,egobody_recording_20220225_S25_S24_01_extreme_kinect_15_kinect_14_b03341,r0,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,extreme,120.2698186712955,2,ok,1348.719168785765,1114.2302149176553,54.253428106519785,64.81801602314505,60.43825554203522,3.1867955016193745,3.3295632846590273,3.1867955016193745,0.5,1.0,2.0,6.802647505760825,121.29429192368663,1.3612027732448724,2.6455470980225972,2.347001564728433,6.802416031621891,121.29431698158798,0.0,True,
egobody,egobody_recording_20220225_S25_S24_01_extreme_kinect_15_kinect_14_b03341,r1,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,extreme,120.2698186712955,2,ok,1220.8114711874807,1094.4322212152545,54.253429542711004,64.81801455092157,58.18899135824255,0.1799433664667227,2.7832705909389266,0.1799433664667227,0.75,1.0,1.0,5.62960356983414,121.29429192368663,1.2327408355349887,2.38862322260283,2.2038651266190827,5.634524022458265,121.29431698158798,0.0026215019997835043,True,
egobody,egobody_recording_20220225_S25_S24_01_extreme_kinect_15_kinect_14_b03341,r2,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,extreme,120.2698186712955,2,ok,124.25638880358048,98.93541450752181,54.25343073518309,64.81801597800968,32.67557084590588,0.031024579550609943,0.09896901308673885,0.031024579550609943,0.75,1.0,1.0,0.3315587149133959,3.1017471559804033,0.09606280780898682,0.11526716715082592,0.08352110639996507,0.43551039787800694,3.104263253139199,0.08020117300020502,True,
egobody,egobody_recording_20220225_S25_S24_01_extreme_kinect_15_kinect_14_b03341,r3,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,extreme,120.2698186712955,2,ok,1787.300203893131,1312.1264746807115,54.25343234503152,64.81801917743091,75.40700373627874,0.11110097479818397,2.431020460372681,0.11110097479818397,0.5,1.0,2.0,8.675680943222007,179.30465330092508,1.7973780240208832,3.5178975995746185,3.5277684301158128,8.674162000850377,179.29692849941992,0.842109177000566,True,
egobody,egobody_recording_20220225_S25_S24_01_medium_kinect_15_kinect_12_b03341,r0,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,medium,59.493406479491085,2,ok,886.1903571759475,720.7419880897522,63.626366835833835,74.67269426588861,49.401288798372335,1.9055914386928205,2.1901293015971044,1.9055914386928205,0.5,1.0,2.0,4.539351531373096,60.49128419718072,0.8873317046219875,1.6978049607768275,1.4969005182578026,4.538802264561406,60.49139165799919,0.0,True,
egobody,egobody_recording_20220225_S25_S24_01_medium_kinect_15_kinect_12_b03341,r1,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,medium,59.493406479491085,2,ok,710.031987638478,627.2599880080228,63.62636583258056,74.67269423578759,45.520948630065256,0.1856692893569225,1.8072071188006331,0.1856692893569225,0.75,1.0,1.0,3.6555749354721754,60.49128419718072,0.7101744878753121,1.3434905272834767,1.1966227821717887,3.656052176413842,60.49139165799919,0.002120004000062181,True,
egobody,egobody_recording_20220225_S25_S24_01_medium_kinect_15_kinect_12_b03341,r2,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,medium,59.493406479491085,2,ok,128.22917897381103,101.12963492190403,63.62637072282914,74.67269789602896,31.994478339814645,0.03514453627057801,0.07897237108661435,0.03514453627057801,0.75,1.0,1.0,0.18706661752773993,1.878713001253331,0.10611404749659137,0.135369646526035,0.03421589915165559,0.14851369469739392,1.8828699053051623,0.08347894800044742,True,
egobody,egobody_recording_20220225_S25_S24_01_medium_kinect_15_kinect_12_b03341,r3,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,medium,59.493406479491085,2,ok,640.3531978030314,588.1850043255578,63.62636659362663,74.67269404205445,45.876412068591236,0.058132716033633486,0.9199615664616712,0.058132716033633486,0.5,1.0,2.0,2.5868447869929345,43.13176809755187,0.6068983596933589,1.1369382709195701,1.1589346262131386,2.5557208636694626,43.1319330345154,0.6376477089997934,True,
egobody,egobody_recording_20220225_S25_S24_01_small_kinect_13_kinect_14_b03341,r0,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,small,20.87329839801906,2,ok,389.9734822455217,345.51207691523007,52.33436946006061,63.88105016926185,43.49960033681366,0.6213177951585985,0.7820157598209664,0.6213177951585985,1.0,1.0,0.0,1.6003343402693972,20.696518424297743,0.37939410394089784,0.688774102962037,0.7695846052094226,1.5967834935071996,20.697033344564357,0.0,True,
egobody,egobody_recording_20220225_S25_S24_01_small_kinect_13_kinect_14_b03341,r1,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,small,20.87329839801906,2,ok,264.0340380759273,213.72974297151086,52.334368007123324,63.88104955399774,39.11775036256866,0.05232782483888433,0.4340896161056486,0.05232782483888433,1.0,1.0,0.0,1.1243487219223456,20.696518424297743,0.26254282865159273,0.4550715523834268,0.4406100304941976,1.1536933730606538,20.697033344564357,0.0023763290000715642,True,
egobody,egobody_recording_20220225_S25_S24_01_small_kinect_13_kinect_14_b03341,r2,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,small,20.87329839801906,2,ok,112.17384506781421,89.53222413278758,52.33437052422825,63.88105079285442,34.54473623412686,0.024006408045749453,0.025176210854421798,0.024006408045749453,1.0,1.0,0.0,0.1783433797814611,3.0169962224234106,0.09449786663370328,0.11898162834764783,0.04860341439147295,0.1940616751708498,3.0206252190594713,0.07375959299952228,True,
egobody,egobody_recording_20220225_S25_S24_01_small_kinect_13_kinect_14_b03341,r3,recording_20220225_S25_S24_01,recording_20220225_S25_S24_01,small,20.87329839801906,2,ok,172.78341948116122,149.06500512610864,52.3343707102471,63.88105125746615,37.56129242319241,0.035057965808764455,0.2495527007816407,0.035057965808764455,1.0,1.0,0.0,0.539915100191609,5.88659901688052,0.16333743582247814,0.2566607667251976,0.3076210139787887,0.5140958545956712,5.88845405149261,0.7442239769998196,True,
egobody,egobody_recording_20220225_S27_S26_01_extreme_kinect_15_kinect_14_b02876,r0,recording_20220225_S27_S26_01,recording_20220225_S27_S26_01,extreme,120.11809022820123,2,ok,1158.8758812538981,1014.6217157393894,95.09824997441224,118.66914857335102,64.37471212951367,2.5255726810333483,3.3096767711045803,2.5255726810333483,0.5025125628140703,0.99,2.0,6.752830867971969,120.70885519397129,1.1105738837107313,2.1297920080616666,2.0989184763424396,6.753888782518711,120.70888016456625,0.0,True,
